gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score,average_score,highest_score,lowest_score,score_gap,score_std,strongest_subject,weakest_subject,performance_level,consistency,at_risk,performance_profile
female,group D,some college,free/reduced,none,69,65,74,69.33333333333333,74,65,9,4.509249752822894,Writing,Reading,Average,Highly Consistent,Not At Risk,Developing Performer
male,group D,high school,free/reduced,none,44,51,48,47.666666666666664,51,44,7,3.5118845842842465,Reading,Mathematics,Poor,Highly Consistent,At Risk,At-Risk Performer
female,group E,some college,standard,completed,86,85,91,87.33333333333333,91,85,6,3.214550253664318,Writing,Reading,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group E,associate's degree,standard,none,85,92,85,87.33333333333333,92,85,7,4.041451884327381,Reading,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group A,master's degree,free/reduced,none,50,67,73,63.333333333333336,73,50,23,11.930353445448853,Writing,Mathematics,Average,Moderately Consistent,Not At Risk,Language-Oriented
male,group D,some high school,standard,completed,88,74,75,79.0,88,74,14,7.810249675906654,Mathematics,Reading,Good,Consistent,Not At Risk,Balanced High Performer
female,group E,associate's degree,standard,none,59,62,69,63.333333333333336,69,59,10,5.131601439446884,Writing,Mathematics,Average,Consistent,Not At Risk,Developing Performer
female,group E,some high school,free/reduced,none,32,34,38,34.666666666666664,38,32,6,3.055050463303893,Writing,Mathematics,Poor,Highly Consistent,At Risk,At-Risk Performer
male,group B,high school,free/reduced,none,36,29,27,30.666666666666668,36,27,9,4.725815626252609,Mathematics,Writing,Poor,Highly Consistent,At Risk,At-Risk Performer
female,group B,some high school,free/reduced,completed,63,78,79,73.33333333333333,79,63,16,8.962886439832502,Writing,Mathematics,Good,Consistent,Not At Risk,Language-Oriented
male,group D,associate's degree,standard,completed,67,54,63,61.333333333333336,67,54,13,6.658328118479393,Mathematics,Reading,Average,Consistent,Not At Risk,Developing Performer
female,group D,some high school,standard,completed,65,78,82,75.0,82,65,17,8.888194417315589,Writing,Mathematics,Good,Consistent,Not At Risk,Language-Oriented
male,group D,master's degree,standard,none,85,84,89,86.0,89,84,5,2.6457513110645907,Writing,Reading,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group C,master's degree,standard,none,73,78,74,75.0,78,73,5,2.6457513110645907,Reading,Mathematics,Good,Highly Consistent,Not At Risk,Balanced High Performer
female,group A,high school,free/reduced,completed,34,48,41,41.0,48,34,14,7.0,Reading,Mathematics,Poor,Consistent,At Risk,At-Risk Performer
female,group D,bachelor's degree,free/reduced,completed,93,100,100,97.66666666666667,100,93,7,4.041451884327381,Reading,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group D,some high school,free/reduced,none,67,84,84,78.33333333333333,84,67,17,9.814954576223638,Reading,Mathematics,Good,Consistent,Not At Risk,Language-Oriented
male,group D,some college,standard,none,88,77,77,80.66666666666667,88,77,11,6.350852961085883,Mathematics,Reading,Excellent,Consistent,Not At Risk,Balanced High Performer
male,group B,high school,standard,none,57,48,51,52.0,57,48,9,4.58257569495584,Mathematics,Reading,Below Average,Highly Consistent,Not At Risk,Developing Performer
female,group D,some college,standard,completed,79,84,91,84.66666666666667,91,79,12,6.027713773341707,Writing,Mathematics,Excellent,Consistent,Not At Risk,Balanced High Performer
female,group C,bachelor's degree,free/reduced,none,67,75,72,71.33333333333333,75,67,8,4.041451884327381,Reading,Mathematics,Good,Highly Consistent,Not At Risk,Developing Performer
male,group E,bachelor's degree,standard,completed,70,64,70,68.0,70,64,6,3.4641016151377544,Mathematics,Reading,Average,Highly Consistent,Not At Risk,Developing Performer
male,group D,bachelor's degree,free/reduced,none,50,42,48,46.666666666666664,50,42,8,4.163331998932266,Mathematics,Reading,Poor,Highly Consistent,At Risk,At-Risk Performer
female,group A,some college,standard,none,69,84,82,78.33333333333333,84,69,15,8.144527815247079,Reading,Mathematics,Good,Consistent,Not At Risk,Language-Oriented
female,group C,bachelor's degree,standard,completed,52,61,66,59.666666666666664,66,52,14,7.094598884597588,Writing,Mathematics,Below Average,Consistent,Not At Risk,Developing Performer
female,group C,bachelor's degree,free/reduced,completed,47,62,66,58.333333333333336,66,47,19,10.016652800877813,Writing,Mathematics,Below Average,Moderately Consistent,Not At Risk,Language-Oriented
female,group B,associate's degree,free/reduced,none,46,61,55,54.0,61,46,15,7.54983443527075,Reading,Mathematics,Below Average,Consistent,Not At Risk,Developing Performer
female,group E,some college,standard,none,68,70,66,68.0,70,66,4,2.0,Reading,Writing,Average,Highly Consistent,Not At Risk,Developing Performer
male,group E,bachelor's degree,standard,completed,100,100,100,100.0,100,100,0,0.0,Mathematics,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group C,high school,standard,none,44,61,52,52.333333333333336,61,44,17,8.504900548115382,Reading,Mathematics,Below Average,Consistent,Not At Risk,Developing Performer
female,group C,associate's degree,standard,completed,57,77,80,71.33333333333333,80,57,23,12.503332889007368,Writing,Mathematics,Good,Moderately Consistent,Not At Risk,Language-Oriented
male,group B,some college,standard,completed,91,96,91,92.66666666666667,96,91,5,2.8867513459481287,Reading,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
male,group D,high school,free/reduced,none,69,70,67,68.66666666666667,70,67,3,1.5275252316519468,Reading,Writing,Average,Highly Consistent,Not At Risk,Developing Performer
female,group C,high school,free/reduced,none,35,53,46,44.666666666666664,53,35,18,9.073771725877465,Reading,Mathematics,Poor,Consistent,At Risk,At-Risk Performer
male,group D,high school,standard,none,72,66,66,68.0,72,66,6,3.4641016151377544,Mathematics,Reading,Average,Highly Consistent,Not At Risk,Developing Performer
female,group B,associate's degree,free/reduced,none,54,65,65,61.333333333333336,65,54,11,6.3508529610858835,Reading,Mathematics,Average,Consistent,Not At Risk,Language-Oriented
male,group D,high school,free/reduced,none,74,70,69,71.0,74,69,5,2.6457513110645907,Mathematics,Writing,Good,Highly Consistent,Not At Risk,Developing Performer
male,group E,some high school,standard,completed,74,64,60,66.0,74,60,14,7.211102550927978,Mathematics,Writing,Average,Consistent,Not At Risk,Math-Oriented
male,group E,associate's degree,free/reduced,none,64,56,52,57.333333333333336,64,52,12,6.110100926607787,Mathematics,Writing,Below Average,Consistent,Not At Risk,Developing Performer
female,group D,high school,free/reduced,completed,65,61,71,65.66666666666667,71,61,10,5.033222956847166,Writing,Reading,Average,Consistent,Not At Risk,Developing Performer
male,group E,associate's degree,free/reduced,completed,46,43,44,44.333333333333336,46,43,3,1.5275252316519465,Mathematics,Reading,Poor,Highly Consistent,At Risk,At-Risk Performer
female,group C,some high school,free/reduced,none,48,56,51,51.666666666666664,56,48,8,4.041451884327381,Reading,Mathematics,Below Average,Highly Consistent,Not At Risk,Developing Performer
male,group C,some college,free/reduced,completed,67,74,70,70.33333333333333,74,67,7,3.511884584284246,Reading,Mathematics,Good,Highly Consistent,Not At Risk,Developing Performer
male,group D,some college,free/reduced,none,62,57,62,60.333333333333336,62,57,5,2.8867513459481287,Mathematics,Reading,Average,Highly Consistent,Not At Risk,Developing Performer
male,group D,associate's degree,free/reduced,completed,61,71,73,68.33333333333333,73,61,12,6.429100507328636,Writing,Mathematics,Average,Consistent,Not At Risk,Language-Oriented
male,group C,bachelor's degree,free/reduced,completed,70,75,74,73.0,75,70,5,2.6457513110645907,Reading,Mathematics,Good,Highly Consistent,Not At Risk,Balanced High Performer
male,group C,associate's degree,standard,completed,98,87,90,91.66666666666667,98,87,11,5.686240703077327,Mathematics,Reading,Excellent,Consistent,Not At Risk,Balanced High Performer
male,group D,some college,free/reduced,none,70,63,58,63.666666666666664,70,58,12,6.027713773341708,Mathematics,Writing,Average,Consistent,Not At Risk,Developing Performer
male,group A,associate's degree,standard,none,67,57,53,59.0,67,53,14,7.211102550927978,Mathematics,Writing,Below Average,Consistent,Not At Risk,Math-Oriented
female,group E,high school,free/reduced,none,57,58,57,57.333333333333336,58,57,1,0.5773502691896258,Reading,Mathematics,Below Average,Highly Consistent,Not At Risk,Developing Performer
male,group D,some college,standard,completed,85,81,85,83.66666666666667,85,81,4,2.3094010767585034,Mathematics,Reading,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
male,group D,some high school,standard,completed,77,68,69,71.33333333333333,77,68,9,4.932882862316247,Mathematics,Reading,Good,Highly Consistent,Not At Risk,Developing Performer
male,group C,master's degree,free/reduced,completed,72,66,72,70.0,72,66,6,3.4641016151377544,Mathematics,Reading,Good,Highly Consistent,Not At Risk,Developing Performer
female,group D,master's degree,standard,none,78,91,96,88.33333333333333,96,78,18,9.29157324317757,Writing,Mathematics,Excellent,Consistent,Not At Risk,Balanced High Performer
male,group C,high school,standard,none,81,66,64,70.33333333333333,81,64,17,9.29157324317757,Mathematics,Writing,Good,Consistent,Not At Risk,Math-Oriented
male,group A,some high school,free/reduced,completed,61,62,61,61.333333333333336,62,61,1,0.5773502691896258,Reading,Mathematics,Average,Highly Consistent,Not At Risk,Developing Performer
female,group B,high school,standard,none,58,68,61,62.333333333333336,68,58,10,5.131601439446884,Reading,Mathematics,Average,Consistent,Not At Risk,Developing Performer
female,group C,associate's degree,standard,none,54,61,58,57.666666666666664,61,54,7,3.5118845842842465,Reading,Mathematics,Below Average,Highly Consistent,Not At Risk,Developing Performer
male,group B,high school,standard,none,82,82,80,81.33333333333333,82,80,2,1.1547005383792517,Mathematics,Writing,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group D,some college,free/reduced,none,49,58,60,55.666666666666664,60,49,11,5.8594652770823155,Writing,Mathematics,Below Average,Consistent,Not At Risk,Developing Performer
male,group B,some high school,free/reduced,completed,49,50,52,50.333333333333336,52,49,3,1.5275252316519465,Writing,Mathematics,Below Average,Highly Consistent,Not At Risk,Developing Performer
female,group E,high school,free/reduced,completed,57,75,73,68.33333333333333,75,57,18,9.865765724632496,Reading,Mathematics,Average,Consistent,Not At Risk,Language-Oriented
male,group E,high school,standard,none,94,73,71,79.33333333333333,94,71,23,12.741009902410928,Mathematics,Writing,Good,Moderately Consistent,Not At Risk,Balanced High Performer
female,group D,some college,standard,completed,75,77,83,78.33333333333333,83,75,8,4.163331998932265,Writing,Mathematics,Good,Highly Consistent,Not At Risk,Balanced High Performer
female,group E,some high school,free/reduced,none,74,74,72,73.33333333333333,74,72,2,1.1547005383792517,Mathematics,Writing,Good,Highly Consistent,Not At Risk,Balanced High Performer
male,group C,high school,standard,completed,58,52,54,54.666666666666664,58,52,6,3.0550504633038935,Mathematics,Reading,Below Average,Highly Consistent,Not At Risk,Developing Performer
female,group C,some college,standard,none,62,69,69,66.66666666666667,69,62,7,4.041451884327381,Reading,Mathematics,Average,Highly Consistent,Not At Risk,Developing Performer
male,group E,associate's degree,standard,none,72,57,62,63.666666666666664,72,57,15,7.637626158259733,Mathematics,Reading,Average,Consistent,Not At Risk,Math-Oriented
male,group C,some college,standard,none,84,87,81,84.0,87,81,6,3.0,Reading,Writing,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group D,master's degree,standard,none,92,100,100,97.33333333333333,100,92,8,4.618802153517006,Reading,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group D,high school,standard,none,45,63,59,55.666666666666664,63,45,18,9.451631252505216,Reading,Mathematics,Below Average,Consistent,Not At Risk,Language-Oriented
male,group C,high school,standard,none,75,81,71,75.66666666666667,81,71,10,5.033222956847166,Reading,Writing,Good,Consistent,Not At Risk,Balanced High Performer
female,group A,some college,standard,none,56,58,64,59.333333333333336,64,56,8,4.163331998932266,Writing,Mathematics,Below Average,Highly Consistent,Not At Risk,Developing Performer
female,group D,some high school,free/reduced,none,48,54,53,51.666666666666664,54,48,6,3.2145502536643185,Reading,Mathematics,Below Average,Highly Consistent,Not At Risk,Developing Performer
female,group E,associate's degree,standard,none,100,100,100,100.0,100,100,0,0.0,Mathematics,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group C,some high school,free/reduced,completed,65,76,75,72.0,76,65,11,6.082762530298219,Reading,Mathematics,Good,Consistent,Not At Risk,Language-Oriented
male,group D,some college,standard,none,72,57,58,62.333333333333336,72,57,15,8.386497083606084,Mathematics,Reading,Average,Consistent,Not At Risk,Math-Oriented
female,group D,some college,standard,none,62,70,72,68.0,72,62,10,5.291502622129181,Writing,Mathematics,Average,Consistent,Not At Risk,Developing Performer
male,group A,some high school,standard,completed,66,68,64,66.0,68,64,4,2.0,Reading,Writing,Average,Highly Consistent,Not At Risk,Developing Performer
male,group C,some college,standard,none,63,63,60,62.0,63,60,3,1.7320508075688772,Mathematics,Writing,Average,Highly Consistent,Not At Risk,Developing Performer
female,group E,associate's degree,standard,none,68,76,67,70.33333333333333,76,67,9,4.932882862316247,Reading,Writing,Good,Highly Consistent,Not At Risk,Developing Performer
female,group B,bachelor's degree,standard,none,75,84,80,79.66666666666667,84,75,9,4.509249752822894,Reading,Mathematics,Good,Highly Consistent,Not At Risk,Balanced High Performer
female,group D,bachelor's degree,standard,none,89,100,100,96.33333333333333,100,89,11,6.350852961085883,Reading,Mathematics,Excellent,Consistent,Not At Risk,Balanced High Performer
male,group C,some high school,standard,completed,78,72,69,73.0,78,69,9,4.58257569495584,Mathematics,Writing,Good,Highly Consistent,Not At Risk,Developing Performer
female,group A,high school,free/reduced,completed,53,50,60,54.333333333333336,60,50,10,5.131601439446884,Writing,Reading,Below Average,Consistent,Not At Risk,Developing Performer
female,group D,some college,free/reduced,none,49,65,61,58.333333333333336,65,49,16,8.32666399786453,Reading,Mathematics,Below Average,Consistent,Not At Risk,Language-Oriented
female,group A,some college,standard,none,54,63,67,61.333333333333336,67,54,13,6.658328118479393,Writing,Mathematics,Average,Consistent,Not At Risk,Developing Performer
female,group C,some college,standard,completed,64,82,77,74.33333333333333,82,64,18,9.29157324317757,Reading,Mathematics,Good,Consistent,Not At Risk,Language-Oriented
male,group B,some college,free/reduced,completed,60,62,60,60.666666666666664,62,60,2,1.1547005383792517,Reading,Mathematics,Average,Highly Consistent,Not At Risk,Developing Performer
male,group C,associate's degree,standard,none,62,65,58,61.666666666666664,65,58,7,3.511884584284246,Reading,Writing,Average,Highly Consistent,Not At Risk,Developing Performer
male,group D,high school,standard,completed,55,41,48,48.0,55,41,14,7.0,Mathematics,Reading,Poor,Consistent,At Risk,At-Risk Performer
female,group C,associate's degree,standard,none,91,95,94,93.33333333333333,95,91,4,2.0816659994661326,Reading,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group B,high school,free/reduced,none,8,24,23,18.333333333333332,24,8,16,8.962886439832502,Reading,Mathematics,Poor,Consistent,At Risk,At-Risk Performer
male,group D,some high school,standard,none,81,78,78,79.0,81,78,3,1.7320508075688772,Mathematics,Reading,Good,Highly Consistent,Not At Risk,Balanced High Performer
male,group B,some high school,standard,completed,79,85,86,83.33333333333333,86,79,7,3.7859388972001824,Writing,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group A,some college,standard,completed,78,87,91,85.33333333333333,91,78,13,6.6583281184793925,Writing,Mathematics,Excellent,Consistent,Not At Risk,Balanced High Performer
female,group C,some high school,standard,none,74,75,82,77.0,82,74,8,4.358898943540674,Writing,Mathematics,Good,Highly Consistent,Not At Risk,Balanced High Performer
male,group A,high school,standard,none,57,51,54,54.0,57,51,6,3.0,Mathematics,Reading,Below Average,Highly Consistent,Not At Risk,Developing Performer
female,group C,associate's degree,standard,none,40,59,51,50.0,59,40,19,9.539392014169456,Reading,Mathematics,Below Average,Consistent,Not At Risk,Language-Oriented
male,group E,some high school,standard,completed,81,75,76,77.33333333333333,81,75,6,3.214550253664318,Mathematics,Reading,Good,Highly Consistent,Not At Risk,Balanced High Performer
female,group A,some high school,free/reduced,none,44,45,45,44.666666666666664,45,44,1,0.5773502691896258,Reading,Mathematics,Poor,Highly Consistent,At Risk,At-Risk Performer
female,group D,some college,free/reduced,completed,67,86,83,78.66666666666667,86,67,19,10.214368964029708,Reading,Mathematics,Good,Moderately Consistent,Not At Risk,Language-Oriented
male,group E,high school,free/reduced,completed,86,81,75,80.66666666666667,86,75,11,5.507570547286102,Mathematics,Writing,Excellent,Consistent,Not At Risk,Balanced High Performer
female,group B,some high school,standard,completed,65,82,78,75.0,82,65,17,8.888194417315589,Reading,Mathematics,Good,Consistent,Not At Risk,Language-Oriented
female,group D,associate's degree,free/reduced,none,55,76,76,69.0,76,55,21,12.12435565298214,Reading,Mathematics,Average,Moderately Consistent,Not At Risk,Language-Oriented
female,group D,bachelor's degree,free/reduced,none,62,72,74,69.33333333333333,74,62,12,6.429100507328636,Writing,Mathematics,Average,Consistent,Not At Risk,Language-Oriented
male,group A,high school,standard,none,63,63,62,62.666666666666664,63,62,1,0.5773502691896258,Mathematics,Writing,Average,Highly Consistent,Not At Risk,Developing Performer
female,group E,master's degree,standard,completed,88,99,95,94.0,99,88,11,5.5677643628300215,Reading,Mathematics,Excellent,Consistent,Not At Risk,Balanced High Performer
male,group C,high school,free/reduced,none,62,55,55,57.333333333333336,62,55,7,4.041451884327381,Mathematics,Reading,Below Average,Highly Consistent,Not At Risk,Developing Performer
female,group C,high school,free/reduced,completed,59,71,65,65.0,71,59,12,6.0,Reading,Mathematics,Average,Consistent,Not At Risk,Developing Performer
female,group D,some college,standard,completed,68,78,77,74.33333333333333,78,68,10,5.507570547286102,Reading,Mathematics,Good,Consistent,Not At Risk,Developing Performer
female,group D,some college,free/reduced,none,77,86,86,83.0,86,77,9,5.196152422706632,Reading,Mathematics,Excellent,Consistent,Not At Risk,Balanced High Performer
